lat_depart,lon_depart,lat_destination,lon_destination,distance_km
36.925401,10.272762,36.844188,10.086442,20.861
35.278871,10.953503,36.801522,10.594563,197.886
36.720348,10.737565,36.816308,10.226972,51.853
36.867691,10.191538,32.928738,10.44734,508.849
36.738964,10.256171,33.880903,10.09687,353.379
36.645355,10.735328,36.409325,10.702505,29.497
34.923242,8.123121,36.473605,8.781267,204.677
34.743663,10.762084,36.811227,10.186911,269.558
36.883488,10.155009,37.274952,9.866534,57.986
35.933118,10.577479,36.047537,10.515497,17.576
35.498389,11.042597,36.804742,10.173443,187.264
36.796848,10.593758,37.277783,9.868952,97.398
34.738546,10.75831,36.803109,10.178674,270.843
36.838896,10.158042,33.11515,9.048034,477.816
36.790405,10.172028,36.04853,10.505453,103.576
36.182157,9.555952,36.36297,9.182918,47.635
36.851543,10.188485,36.847104,10.09346,10.608
36.65806,10.74194,36.848755,10.186077,65.228
36.797599,10.588636,33.115751,9.050528,448.776
33.881597,10.096603,35.501872,11.045999,219.054
33.113345,9.051531,36.885682,10.15325,480.473
34.926274,8.127882,36.831932,10.227102,307.51
36.875597,10.100714,33.122337,9.047365,476.716
36.830789,10.159284,36.735386,10.251112,16.427
36.813588,10.178016,36.931302,10.273164,16.821
32.929884,10.442748,36.885572,10.150441,472.154
36.824142,10.153858,35.676349,10.898864,161.997
33.881237,10.090486,36.48025,8.786756,343.862
36.827585,10.212452,36.872255,10.193037,6.532
36.826506,10.210944,35.279786,10.948602,199.453
36.821636,10.166032,34.740135,10.763507,256.584
36.874272,10.332863,36.832447,10.226986,14.157
36.404494,10.705667,36.870802,10.200318,77.85
36.65067,10.739235,36.183073,9.55271,132.946
36.813707,10.226975,36.84689,10.193517,5.903
36.830772,10.223603,36.187989,9.556087,108.715
36.412438,10.705134,36.892128,10.194464,75.124
36.741145,10.255533,36.873534,10.339127,20.27
36.826983,10.204052,36.8081,10.183388,3.36
36.796176,10.206952,36.807447,10.182217,3.22
36.80391,10.208357,36.804477,10.18254,3.153
36.852978,10.092147,35.503926,11.050203,186.306
36.830352,10.23004,34.376651,8.833502,330.407
36.883118,10.152696,36.787255,10.176,13.034
36.735221,10.255661,34.378276,8.830091,317.065
35.675529,10.893315,32.930676,10.452525,335.472
33.882373,10.094122,36.84173,10.135131,357.08
36.357452,9.187932,36.875495,10.334063,128.223
36.660976,9.083317,36.835499,10.157341,111.257
36.835494,10.162043,34.373344,8.834036,340.566
36.737034,10.252652,34.925512,8.12245,294.39
34.922458,8.127647,36.757322,10.225185,323.554
36.806738,10.230603,35.503588,11.044997,181.275
34.741256,10.75279,37.276664,9.863617,338.47
32.926692,10.449257,36.927046,10.272082,523.136
35.931802,10.571783,36.051144,10.506663,20.356
34.925522,8.12521,36.800713,10.591057,325.308
36.818741,10.177033,36.82988,10.206226,3.534
36.798732,10.173423,34.739987,10.757744,262.921
36.815796,10.22732,35.670327,9.105397,176.557
36.876279,10.103831,36.654899,10.741383,74.343
36.818879,10.226822,35.675097,9.110155,165.699
36.928712,10.275766,36.472127,8.779169,168.611
35.498836,11.038396,36.656277,10.736343,141.727
34.923678,8.128023,36.891037,10.19113,317.319
35.280469,10.954936,36.839886,10.1366,200.211
35.284953,10.954954,36.832559,10.163788,204.276
34.426175,10.075239,36.811321,10.22623,297.019
36.929005,10.272887,35.674698,9.105994,194.377
36.18605,9.553467,36.828822,10.209471,104.989
36.804926,10.178047,36.182417,9.558077,92.147
34.926541,8.130608,36.814672,10.228363,320.173
34.430908,10.073218,35.503054,11.040027,164.644
36.930718,10.273453,36.468651,8.784606,164.885
36.819705,10.230091,34.740688,10.757747,277.55
36.357329,9.182509,36.804559,10.588752,142.549
34.737736,10.756693,35.279174,10.945687,68.542
36.760255,10.229125,36.854327,10.190023,15.183
36.649985,10.736837,36.849382,10.193413,59.528
36.841687,10.141366,36.878333,10.336982,19.941
36.833002,10.228072,36.93117,10.276287,15.985
35.283039,10.953611,36.818476,10.229958,207.587
36.87858,10.19809,36.798278,10.587668,44.143
36.805396,10.184663,36.845198,10.088682,13.385
36.81163,10.181466,36.87579,10.191195,9.428
36.804154,10.592139,36.830737,10.213126,41.24
34.925234,8.124512,34.743432,10.761661,275.999
36.831458,10.166552,36.796394,10.586551,47.132
36.757048,10.224828,36.405801,10.702919,68.059
32.929488,10.453691,36.923967,10.268329,465.013
36.051067,10.502497,35.675864,10.895981,66.559
36.884832,10.157184,36.813563,10.16626,11.025
36.649324,10.735686,34.424505,10.072941,283.137
36.514024,10.505542,35.928743,10.574912,75.101
36.828226,10.212768,36.896209,10.1875,9.712
36.514433,10.502166,34.741718,10.763918,206.34
35.674186,9.104164,36.842443,10.091723,182.673
36.806149,10.174959,36.848636,10.192022,6.586
34.919442,8.119866,36.511499,10.504214,321.383
36.842178,10.134826,36.812451,10.224809,11.173
36.827403,10.155601,35.504308,11.042954,178.422
36.756543,10.225986,36.87284,10.342283,18.32
36.051607,10.508469,36.798214,10.208634,99.081
36.557432,10.677189,36.875369,10.337568,51.633
36.875539,10.109065,36.052165,10.506928,114.507
36.403205,10.697135,33.121456,9.049128,438.049
37.276198,9.868703,36.793304,10.201281,69.212
34.735501,10.754592,36.785793,10.176689,277.005
36.663096,9.088565,36.554329,10.672527,147.638
34.351999,10.549463,34.738784,10.76223,57.537
36.837485,10.089568,36.878118,10.104001,6.045
36.662543,9.082801,34.738231,10.759418,300.176
34.350104,10.5523,36.72327,10.745021,300.657
36.809852,10.181403,36.820722,10.155242,3.171
36.800264,10.167279,34.347976,10.558705,301.214
34.436485,10.074475,35.920859,10.572553,203.476
35.28023,10.954814,35.925672,10.574328,95.762
36.185784,9.555148,34.433406,10.074762,234.076
36.65111,10.738103,36.360569,9.183807,155.749
36.871616,10.109596,35.505277,11.043308,187.505
36.727415,10.737027,36.178762,9.554009,128.272
36.805851,10.184863,36.506676,10.508464,53.781
34.738362,10.764907,35.496426,11.042046,98.246
36.818618,10.167676,36.649755,10.731553,59.688
36.820201,10.166044,36.841351,10.13251,5.059
35.676888,9.109329,34.430026,10.076238,197.809
34.925946,8.122666,36.732708,10.254231,296.986
36.407014,10.706271,36.874021,10.103128,88.235
36.726367,10.741351,36.875357,10.190598,57.917
36.842245,10.090758,34.434062,10.071187,278.493
36.801874,10.587776,34.740332,10.75939,243.315
36.844343,10.133412,36.734109,10.254864,19.096
36.467021,8.789329,36.821115,10.161262,147.801
36.728504,10.73876,35.275072,10.948604,175.054
36.853288,10.196241,36.183743,9.557374,100.711
36.726998,10.737231,36.798961,10.589393,17.214
36.809358,10.181237,32.9321,10.453507,498.851
36.834531,10.211927,36.795534,10.592225,37.442
34.348356,10.554435,36.799895,10.20025,316.031
36.732231,10.736981,36.867451,10.195304,58.102
32.929797,10.455731,34.925705,8.123233,347.861
34.737284,10.763606,36.875559,10.103662,259.152
36.802642,10.58809,36.356523,9.185329,154.354
36.876635,10.105284,36.17861,9.554259,107.27
36.478159,8.785496,36.051227,10.500982,169.643
36.818744,10.158666,36.786616,10.171071,4.87
36.834636,10.161163,36.360649,9.186703,107.486
36.80099,10.202854,36.87985,10.151392,13.047
36.730129,10.739237,36.799494,10.591118,16.384
36.865397,10.220782,36.409268,10.699878,80.232
36.79866,10.203881,36.408001,10.70452,74.721
34.926048,8.133712,34.348116,10.548287,249.132
36.051117,10.501666,36.875365,10.338966,111.923
36.56132,10.67435,36.843058,10.095996,75.08
36.755754,10.227092,36.824542,10.212523,10.908
34.374185,8.827738,36.885612,10.154892,341.99
36.408722,10.701119,36.792602,10.593338,50.571
36.178469,9.555351,35.672498,10.895064,147.204
34.738977,10.761123,36.85853,10.143939,271.456
35.285073,10.949428,36.838882,10.094623,214.947
36.825414,10.152194,36.833527,10.220872,8.134
36.727733,10.73857,36.863153,10.221889,56.366
36.844986,10.091063,36.878163,10.157018,8.569
36.798072,10.208374,36.870374,10.336168,19.549
36.896589,10.190259,36.834736,10.209172,9.361
34.374635,8.829122,36.786139,10.171245,319.681
36.562741,10.675828,36.840932,10.083412,74.74
36.401428,10.703656,36.876567,10.338847,74.438
33.318395,9.879055,36.87907,10.157848,409.602
36.83122,10.153875,36.72915,10.732672,59.609
36.887164,10.151248,36.851217,10.091239,8.256
36.820242,10.162477,36.563873,10.677947,67.223
36.929361,10.280674,36.874677,10.102376,21.102
36.827217,10.207835,36.649921,10.736732,56.077
32.92919,10.447324,36.83328,10.162123,497.231
36.05211,10.503792,34.372787,8.830043,274.032
34.348113,10.550675,34.371078,8.830184,168.402
36.821094,10.167495,36.880355,10.157147,9.048
36.827656,10.207082,36.86704,10.142228,9.801
36.875773,10.102549,36.88931,10.189186,9.371
33.116317,9.052367,35.675848,9.107954,311.522
36.811339,10.184271,36.812713,10.229472,4.978
36.849102,10.192926,34.342298,10.555964,307.646
36.797225,10.588754,37.277991,9.86403,89.304
36.797615,10.174307,36.814508,10.224943,6.133
36.360832,9.185245,36.867519,10.199412,118.565
36.868938,10.191568,35.925884,10.576857,126.628
36.801593,10.172933,36.879269,10.334509,20.42
36.648371,10.739631,36.927308,10.274123,59.032
36.857832,10.139364,36.807469,10.202357,10.484
36.876918,10.10651,36.508656,10.506975,64.634
36.472964,8.783593,32.92834,10.455821,492.776
36.798189,10.588796,34.432426,10.072573,286.055
36.930714,10.273053,36.755071,10.226389,24.182
36.726261,10.741907,35.675766,10.891621,123.146
36.562965,10.672898,34.373277,8.830944,337.083
36.824884,10.162375,36.653393,10.741396,60.415
36.731829,10.733658,36.055068,10.503358,93.618
36.879675,10.108489,36.787306,10.176537,15.943
36.511663,10.510951,34.927004,8.127222,287.466
36.800034,10.20371,36.859304,10.142385,10.753
36.833259,10.22356,33.120923,9.04602,490.216
34.353753,10.547999,36.858263,10.136435,310.03
36.855273,10.142063,34.345293,10.553899,308.454
36.885765,10.194097,36.823773,10.160902,9.086
34.375953,8.83575,36.798678,10.206605,341.051
34.373795,8.826879,36.877835,10.337494,361.09
36.876161,10.109192,35.67462,10.896052,172.026
36.407404,10.702457,36.177713,9.556193,115.483
32.930959,10.449651,36.854274,10.195986,507.884
36.809475,10.18212,36.505569,10.504229,54.348
32.927323,10.452051,34.432287,10.072317,185.972
36.926704,10.275065,33.119946,9.05226,484.519
35.674302,10.902379,34.920904,8.125896,307.039
36.822247,10.155403,36.407884,10.708916,84.902
36.799505,10.172782,36.179431,9.555701,97.499
35.285513,10.949746,36.75815,10.226157,205.9
36.867663,10.219485,36.821258,10.156605,9.739
36.807068,10.181841,33.319239,9.879581,449.765
36.789938,10.173428,35.678043,9.108514,184.015
33.322697,9.876561,36.178518,9.559214,362.7
36.819856,10.165234,36.874957,10.194231,9.117
36.881617,10.155514,36.057125,10.505159,112.67
36.841593,10.192575,36.734564,10.257615,16.456
34.432944,10.078111,36.874434,10.103499,321.59
36.832879,10.159642,37.274382,9.862022,66.348
36.511036,10.507257,36.8716,10.191271,58.107
36.874911,10.108141,35.927251,10.572816,121.951
33.120767,9.059357,36.860842,10.139023,508.58
36.928418,10.272793,36.824067,10.153565,19.606
34.347589,10.553592,36.501701,10.502852,268.876
36.359181,9.193872,34.430708,10.071201,244.299
35.669881,9.109029,36.80086,10.591031,206.411
36.793711,10.169996,36.558147,10.67519,63.085
36.805788,10.172745,33.11487,9.053141,478.062
35.672398,9.105953,36.73104,10.254342,181.321
35.926755,10.571978,36.824147,10.214419,122.216
36.737529,10.250966,36.052901,10.50266,94.379
35.28339,10.946384,36.408084,10.703641,143.412
36.7972,10.208661,36.355485,9.183063,114.353
36.053579,10.504071,34.370211,8.837219,288.994
34.74021,10.758571,36.790809,10.173033,261.742
35.929572,10.574526,36.888767,10.153413,130.354
36.872799,10.193748,36.65621,10.743416,62.547
36.812042,10.179723,34.371139,8.829585,338.263
36.554169,10.671641,37.272041,9.867712,111.382
36.807751,10.183038,36.845471,10.138405,7.162
36.877305,10.154743,36.814345,10.180542,9.956
35.672284,9.104841,36.802783,10.171949,182.355
36.927645,10.274602,36.788432,10.174764,21.725
36.881108,10.335993,36.807939,10.175156,19.627
35.675112,10.892907,36.830489,10.217213,160.645
36.80777,10.178232,36.830262,10.208708,4.836
35.676786,9.106304,36.796647,10.174839,170.386
34.928343,8.122977,36.648349,10.739948,350.078
32.933692,10.452176,36.886583,10.19163,502.434
33.120579,9.054721,36.509779,10.507982,441.2
36.730602,10.736965,36.797962,10.171075,56.995
36.795261,10.590202,36.927201,10.277475,36.091
36.660762,9.089541,36.479737,8.781045,38.222
36.812553,10.17592,36.183111,9.561529,94.845
36.894594,10.189908,36.358509,9.182434,115.125
33.881873,10.095297,33.318262,9.87803,77.195
36.758429,10.225128,36.890602,10.191743,21.08
36.87923,10.338953,35.928699,10.579862,128.587
35.281349,10.955248,33.316618,9.885488,268.645
36.804111,10.18278,36.884446,10.154935,10.949
36.839375,10.210287,36.835899,10.159278,5.912
32.932231,10.449911,36.725707,10.738528,486.314
36.722076,10.738318,36.876103,10.103066,73.05
36.818749,10.23242,36.785865,10.172893,8.793
36.734697,10.251445,36.658878,9.08881,123.68
33.117696,9.046588,36.784322,10.174095,476.761
33.118328,9.051027,34.737846,10.75765,254.007
36.831711,10.157654,36.877912,10.1961,8.466
33.119077,9.047887,33.318276,9.882217,90.744
36.735751,10.25043,36.651006,10.741082,53.359
36.841209,10.085085,36.871781,10.196232,14.37
36.752456,10.228807,36.877452,10.107798,20.73
36.508346,10.50663,36.806092,10.176295,50.749
34.431316,10.079292,36.358395,9.187146,244.08
36.870413,10.219063,36.800629,10.589544,40.605
36.803019,10.202602,36.842119,10.091053,15.146
36.875589,10.107125,36.929071,10.268347,17.8
36.510769,10.504944,33.118553,9.051665,430.139
36.405727,10.702881,35.672369,9.10356,187.455
36.407913,10.704103,35.671982,10.89812,90.455
36.786042,10.177498,36.85996,10.135777,10.895
36.858631,10.138191,36.878147,10.336057,21.397
36.848999,10.192562,36.825426,10.155596,5.191
33.31519,9.884486,36.809871,10.18446,423.013
32.932754,10.449882,36.883768,10.15624,492.018
36.87735,10.195172,36.868559,10.224127,3.411
36.404916,10.701513,35.673078,9.10889,185.847
36.789605,10.174274,36.838726,10.134714,7.867
33.118657,9.044262,34.436228,10.076916,182.372
36.834178,10.225251,36.821942,10.16897,7.008
36.049255,10.504732,36.799638,10.595928,97.15
36.756775,10.228773,34.431066,10.073069,285.8
36.82002,10.16061,34.430339,10.078511,292.294
36.829315,10.157907,36.883196,10.158145,7.582
36.40434,10.699192,36.05547,10.507644,47.917
35.506502,11.043389,34.924123,8.126194,297.559
36.758529,10.224223,34.373646,8.826117,326.145
36.874843,10.105998,36.822573,10.152967,8.915
36.647988,10.733941,35.925223,10.571252,97.656
34.427497,10.074763,36.817828,10.161626,288.442
36.849254,10.19498,36.806065,10.180196,6.016
36.820681,10.167266,36.65736,9.084741,104.372
36.649188,10.739708,34.427441,10.074943,263.342
36.842091,10.130815,35.282767,10.947564,202.383
34.432893,10.07634,36.471057,8.788741,286.699
36.79828,10.592249,36.873402,10.192633,44.326
36.183993,9.558452,36.873383,10.10346,96.373
34.922037,8.126768,36.844816,10.135451,294.383
36.647559,10.738342,36.561805,10.673918,13.827
36.864276,10.138768,36.878469,10.104389,4.78
36.7297,10.255216,36.805379,10.589039,35.138
36.184072,9.557442,36.841022,10.134007,96.086
36.785054,10.176233,34.42548,10.076967,289.476
35.672557,10.899441,34.920311,8.124393,317.697
36.923052,10.273351,34.924084,8.126714,329.732
34.431673,10.0788,36.811553,10.17887,298.154
36.868865,10.21538,36.800396,10.204527,10.187
36.832475,10.228869,34.930022,8.12858,304.206
36.820909,10.155409,36.7975,10.20547,6.348
36.56369,10.674476,36.872253,10.339313,56.452
36.831841,10.229819,36.469976,8.780549,156.427
35.93112,10.572561,36.470146,8.785285,191.606
36.842552,10.090088,36.813051,10.228117,16.033
36.563452,10.676343,36.862928,10.211676,63.636
36.884299,10.16023,36.801656,10.584234,45.509
36.816411,10.230269,36.175052,9.55119,101.886
36.736078,10.250694,36.865768,10.221253,18.779
36.053535,10.506692,36.512847,10.503694,61.797
35.275548,10.955205,36.833967,10.227809,214.686
36.827166,10.170081,36.794912,10.593361,44.534
36.73031,10.744351,36.830721,10.207886,58.676
32.926571,10.448623,35.507401,11.043291,333.221
36.817986,10.15303,36.754408,10.229751,12.666
36.179153,9.549941,36.400601,10.700315,115.8
36.88862,10.188947,36.932403,10.272236,11.927
35.505337,11.03797,36.884538,10.158509,202.344
35.678319,10.891263,36.799174,10.588198,142.826
36.876572,10.336584,35.671889,9.10643,194.005
36.815363,10.225237,36.927446,10.276211,17.229
34.43615,10.074281,36.403021,10.702563,254.226
34.346144,10.549425,36.848499,10.191582,323.578
36.843164,10.094778,36.829389,10.157093,7.453
36.810836,10.229539,36.664648,9.091028,115.157
35.67965,9.109419,36.510892,10.510087,167.132
36.805961,10.180075,36.471405,8.780084,155.263
36.735238,10.254363,33.883796,10.103143,348.277
36.5607,10.679417,36.884371,10.193484,62.494
33.320088,9.881228,33.876827,10.096808,73.54
34.745996,10.758935,36.87542,10.109426,271.596
35.504806,11.037312,36.410062,10.702187,115.296
36.872228,10.190857,36.783391,10.166996,12.791
34.347437,10.554517,35.925511,10.578357,193.228
36.878513,10.338627,36.66134,9.085086,121.727
36.840173,10.161258,34.350564,10.557369,323.44
36.881364,10.152945,36.805499,10.183643,12.037
36.732764,10.251613,36.845308,10.194584,17.547
36.358843,9.184611,34.429753,10.075786,253.141
36.871352,10.191348,36.883116,10.150891,4.641
36.731054,10.741124,33.88258,10.096058,357.735
36.511174,10.50885,36.868759,10.222417,56.0
36.406741,10.704792,35.678552,10.894167,93.177
35.677117,10.896744,36.891967,10.18488,157.865
36.046891,10.507786,36.735793,10.254997,86.89
32.928551,10.449701,36.812292,10.180548,502.617
34.343218,10.548105,34.378084,8.828253,180.812
36.360202,9.18076,34.429772,10.076346,249.125
35.677189,9.107922,32.932184,10.447547,351.173
35.281431,10.953751,32.932969,10.450354,284.233
36.887275,10.186484,34.344818,10.551672,316.246
35.279037,10.950821,35.677653,10.898889,53.178
36.363505,9.184846,35.277255,10.945475,217.414
36.927504,10.282361,36.558459,10.666933,59.245
33.116575,9.051102,36.181312,9.55502,391.79
36.809374,10.183477,36.820981,10.159723,3.267
34.742055,10.76751,36.826709,10.207253,262.793
36.803545,10.187372,35.499811,11.037851,182.991
36.727494,10.738764,36.800261,10.584551,17.818
36.05509,10.507478,36.356231,9.18258,134.551
33.882503,10.095773,36.85451,10.19344,353.685
36.858341,10.140809,36.793966,10.592964,48.953
36.834151,10.156733,36.179637,9.55288,103.494
36.049059,10.503257,36.831387,10.226838,100.847
36.842975,10.133661,36.871218,10.19311,8.01
34.349308,10.55689,36.809783,10.177226,310.132
36.85646,10.140917,36.798054,10.588053,45.192
36.803686,10.203325,36.834047,10.229495,5.193
35.669957,10.89578,35.673916,9.102222,175.404
36.822958,10.158724,36.798446,10.203831,6.612
36.837742,10.223154,37.275916,9.86333,71.481
36.355144,9.177378,36.728518,10.257645,115.077
36.845047,10.189675,36.513519,10.503914,55.791
36.80061,10.585792,36.840252,10.13102,51.568
36.861811,10.142143,32.932831,10.455647,515.96
36.807223,10.178166,36.872257,10.105819,11.992
36.802314,10.204111,36.805297,10.181751,2.639
33.885464,10.100311,36.874452,10.189666,360.691
36.832925,10.226274,36.852916,10.190045,5.282
33.116768,9.049912,36.889409,10.19227,481.081
32.929425,10.448611,36.810967,10.181585,470.1
36.186216,9.555571,36.361857,9.180733,44.008
35.685567,10.898124,36.662906,9.08586,228.347
35.279172,10.945171,36.879586,10.106907,222.158
35.2799,10.951544,36.871307,10.221828,212.561
36.933128,10.27374,36.867472,10.223119,10.701
37.277179,9.863338,36.358272,9.179938,128.416
36.889672,10.186928,36.660182,9.081779,118.129
36.795286,10.201763,36.85932,10.137203,11.677
34.368892,8.830303,36.806205,10.183272,316.03
36.888281,10.189134,36.731823,10.254147,19.947
36.474187,8.787708,36.822795,10.157553,137.629
36.925144,10.274419,36.873078,10.196401,12.197
35.281898,10.954876,36.872183,10.193996,214.891
36.845555,10.093786,36.81889,10.166339,10.021
36.758536,10.229515,36.886494,10.185472,20.685
36.866152,10.214352,36.816143,10.159533,10.143
36.817708,10.230086,36.925621,10.277649,15.407
36.512161,10.512075,34.378074,8.830049,307.705
36.93277,10.27296,34.3468,10.553366,308.486
33.32289,9.878198,32.93468,10.452401,80.545
36.88675,10.154312,36.755991,10.228006,19.224
36.7831,10.175235,34.925634,8.129351,316.769
36.720695,10.736487,33.886302,10.101445,373.427
36.878128,10.338921,36.648255,10.739535,54.449
36.735202,10.252287,33.878758,10.096186,360.21
36.878632,10.100876,36.834371,10.227647,15.515
36.877079,10.338691,34.739788,10.758729,257.871
36.808213,10.184437,33.121521,9.049221,434.257
33.884229,10.098208,34.74403,10.762485,133.185
36.865576,10.222909,36.180658,9.553774,108.971
36.860426,10.145367,36.355141,9.188565,109.311
36.732607,10.252104,34.436491,10.071776,285.767
36.833066,10.228163,36.178403,9.552701,100.079
36.815904,10.220485,36.826965,10.212831,1.948
36.828423,10.209736,36.889173,10.188619,9.397
36.802071,10.1989,36.182725,9.557024,102.671
36.836509,10.163598,35.675994,9.10366,172.479
36.557617,10.671416,36.877445,10.333517,54.82
35.931451,10.579127,36.723281,10.732757,100.865
36.872861,10.103952,36.843493,10.088316,4.399
36.80302,10.170768,36.661133,9.089958,106.021
36.051557,10.504375,36.661529,9.089034,156.43
36.848407,10.19078,32.93484,10.449059,487.095
36.829616,10.162209,36.56366,10.675036,62.916
36.739229,10.253421,35.677588,10.890874,146.104
35.68174,9.106009,36.833815,10.211022,171.073
36.507682,10.50464,36.886434,10.19287,55.663
34.922041,8.123991,32.931721,10.449009,346.635
36.509595,10.50309,37.266381,9.868848,120.116
36.407201,10.706234,36.887097,10.156402,87.412
35.289009,10.943799,36.808343,10.175749,198.791
35.504174,11.039887,36.474132,8.777527,245.383
36.816958,10.165685,36.931469,10.278309,18.992
35.281006,10.952023,36.87834,10.109162,204.645
36.862397,10.142309,36.875135,10.104636,4.576
36.844189,10.09282,36.054081,10.507698,106.907
35.927792,10.573456,32.930565,10.447528,379.529
36.504523,10.50541,36.870938,10.104077,65.77
36.833736,10.215092,36.798019,10.175274,7.163
36.761963,10.223352,36.564121,10.671048,50.048
36.406806,10.705112,34.370256,8.830828,313.101
36.361567,9.180629,36.793879,10.588938,146.779
36.047646,10.505303,36.727489,10.740613,92.166
36.872745,10.195568,36.730446,10.736989,59.44
32.926294,10.446082,34.429927,10.070696,190.746
35.504071,11.041774,36.86877,10.187983,191.365
36.753241,10.227755,36.360313,9.179306,119.964
36.356798,9.185043,35.669612,10.898932,180.709
36.811457,10.181355,36.354976,9.185103,116.176
36.817131,10.164981,36.833027,10.221481,6.311
36.880203,10.340517,36.846123,10.192006,17.349
36.793996,10.204229,36.844543,10.087985,16.045
36.473198,8.784508,34.920462,8.122306,204.563
36.879613,10.188333,36.83318,10.164266,6.844
36.820427,10.163504,36.883958,10.159886,9.222
35.667135,9.107607,36.866896,10.222124,192.288
35.282677,10.949458,36.801669,10.202807,200.089
35.672926,9.103658,36.836576,10.159803,177.063
33.879721,10.097365,34.346285,10.547598,80.487
37.270817,9.861754,36.868934,10.217301,62.266
33.118001,9.044245,33.316401,9.878469,92.516
36.816139,10.157743,36.796763,10.588607,42.354
35.676701,10.894977,36.924442,10.275502,161.493
37.269621,9.8614,36.052758,10.50007,158.349
35.926752,10.574417,36.826691,10.209899,112.65
35.92704,10.572661,36.823101,10.152068,112.115
36.819627,10.226936,36.360218,9.187552,121.816
36.810227,10.177087,32.928022,10.452179,470.193
36.852647,10.194313,36.473637,8.781683,150.55
33.884174,10.09768,36.724564,10.738639,349.356
35.932598,10.57353,36.735137,10.250935,108.487
36.802359,10.58748,35.67356,9.108399,197.854
36.667428,9.086836,36.793659,10.178669,111.196
36.726205,10.745426,36.84207,10.136156,67.845
36.651869,10.74008,36.468918,8.789744,188.997
36.727003,10.745751,32.929281,10.449077,461.172
36.807915,10.180843,34.372134,8.833034,314.887
34.367623,8.829152,33.117182,9.046479,163.644
36.866898,10.223291,34.432224,10.073405,290.844
36.563549,10.671719,36.843454,10.136324,63.01
36.868988,10.215839,36.809618,10.180874,9.296
35.2811,10.948997,37.273552,9.861534,276.311
36.831527,10.20975,36.404463,10.704136,72.559
36.857551,10.140011,36.927315,10.272034,16.741
34.431974,10.074715,34.921394,8.129687,205.393
36.815987,10.221881,37.268862,9.866319,65.878
36.649428,10.73621,36.355439,9.182528,155.287
36.798987,10.20214,36.788816,10.171954,3.887
35.277756,10.951523,36.356799,9.18459,227.133
34.374321,8.826514,36.821241,10.155489,307.514
36.64984,10.739257,36.929221,10.280249,63.745
34.349736,10.552877,36.813753,10.161804,301.065
33.881446,10.101025,34.346996,10.550108,78.909
35.922812,10.576993,36.186268,9.55777,104.426
36.863847,10.134985,36.842974,10.135067,3.037
34.369016,8.826816,36.840393,10.134355,346.441
32.935233,10.449583,36.734387,10.257836,501.529
36.860511,10.138424,36.836909,10.134789,3.469
36.817656,10.224836,36.87916,10.192568,9.018
36.800225,10.173587,36.753115,10.230728,9.787
36.650583,10.736414,35.925921,10.57861,91.707
36.873759,10.105705,33.316988,9.879882,427.552
34.374021,8.828792,36.823285,10.155341,321.399
36.653827,10.732733,36.799856,10.173739,63.664
36.805955,10.182382,36.817899,10.154593,3.714
36.930509,10.270906,37.268794,9.864574,62.965
36.797714,10.593463,36.877659,10.20026,41.183
36.872367,10.345283,36.407176,10.701139,70.973
34.925198,8.129367,36.821172,10.16372,311.326
36.841706,10.189904,36.888179,10.187074,6.337
36.838468,10.138435,36.660591,9.089465,109.659
36.876462,10.158809,36.833123,10.159006,6.44
35.676412,9.107772,36.044498,10.504965,140.496
36.799087,10.173641,36.756563,10.228673,8.992
36.813694,10.227021,35.279114,10.955854,211.185
36.806991,10.179277,34.92423,8.125255,317.853
36.800514,10.589245,36.80972,10.183785,41.461
37.277594,9.866245,36.82177,10.153107,66.014
36.647057,10.736392,36.801412,10.205164,55.72
36.402516,10.699523,36.881687,10.15598,91.112
35.674933,9.108136,36.812779,10.162806,168.453
36.663955,9.083523,34.376636,8.835484,282.92
34.373427,8.834524,36.648649,10.742339,337.682
36.176078,9.55798,34.372419,8.832118,235.984
34.924927,8.130499,35.927612,10.575569,258.988
36.839105,10.23048,36.876044,10.106278,14.938
36.832954,10.155266,35.284112,10.950159,220.046
36.659507,9.087159,36.818897,10.225362,109.654
36.515305,10.502518,37.273479,9.866492,120.02
36.821495,10.167455,32.928892,10.450447,492.686
33.319203,9.884952,36.927719,10.280031,455.667
36.662025,9.087418,36.799371,10.173386,109.925
36.861002,10.13685,35.278189,10.945676,222.647
36.474185,8.786148,36.877749,10.108544,142.131
36.887485,10.194357,37.265607,9.865007,63.346
36.841215,10.137306,36.818128,10.165615,4.636
37.275855,9.859526,36.88112,10.187636,62.295
34.736712,10.760339,36.758731,10.222096,274.751
36.861008,10.137069,33.882059,10.098962,379.584
36.472857,8.787073,35.672772,9.111792,103.163
36.510431,10.504334,35.925011,10.577556,74.146
36.822204,10.152054,36.804704,10.180036,4.234
33.113998,9.05288,36.865097,10.222762,497.748
36.812732,10.179148,36.853105,10.139155,7.76
34.352031,10.547268,36.84449,10.13295,298.806
36.806252,10.177317,36.925576,10.276619,18.823
36.869009,10.219468,36.876222,10.104014,13.055
33.121769,9.052949,36.790067,10.177897,444.431
36.811582,10.181746,36.760524,10.232691,9.229
36.926165,10.273845,34.34788,10.55263,321.16
36.79907,10.178229,34.922811,8.12163,295.05
36.813171,10.182998,36.845932,10.088185,11.156
36.842089,10.092864,36.510394,10.50533,61.881
35.676879,10.893487,36.559205,10.677332,115.535
36.784548,10.170242,35.281582,10.949946,192.473
33.880664,10.097937,36.799049,10.20825,368.564
